# files parsed: 687; parse failures: 0
status	note	area	location	kind	op	table	owned	constraint	key	expression
ok-platform	platform billing: the authenticated actor's own shop or the subscription being billed; payment ids signature-verified (reinspected: conservative trust rules)	tenant	app/Services/SubscriptionPaymentService.php:719	unscoped	WRITE	subscription_events	shop_id	insert:record?	f07bb0ddd4	\App\Models\Platform\SubscriptionEvent::create(['shop_subscription_id' => $renewed->id, 'shop_id' => $renewed->shop_id, 'admin_id' => null, 'event_type' => 'subscription.renewed', 'before' => $current->toArray(), 'after' => $renewed->toArray(), 'reason' => 'Renewal via Razorpay: ' . $paymentId . ' (previous subscription #' . $current->id . ')'])
earlier	read in the 11e91c3 round (handoff §7e); file unchanged since	tenant	app/Services/SubscriptionPaymentService.php:740	unscoped	read	shop_subscriptions	shop_id	key:via>?	33f8d05727	\App\Models\Platform\ShopSubscription::where('razorpay_payment_id', $paymentId)->firstOrFail()
ok-platform	trial eligibility: shop_id OR user_id grouped in one closure, both the caller's own; matches nothing when neither is given	tenant	app/Services/SubscriptionPaymentService.php:894	unscoped	read	shop_subscriptions	shop_id	orwhere:via>context	b3bbaa4989	\App\Models\Platform\ShopSubscription::query()->where(function ($q) use ($shopId, $userId) { $matched = false; if ($shopId !== null) { $q->orWhere('shop_id', $shopId); $matched = true; } if ($userId !== null) { $q->orWhere('user_id', $userId); $matched = true; } // Nothing to scope by → match nothing (fail safe, never match all). if (!$matched) { $q->whereRaw('1 = 0'); } })->with('plan.platformProduct')
trusted	constraint from context	tenant	app/Services/SubscriptionPaymentService.php:971	unscoped	read	shops	self:id	key:context	00b35903fd	\App\Models\Shop::find($shopId)
global	no tenant table: platform_settings — platform settings	tenant	app/Services/SubscriptionPaymentService.php:1093	unscoped	read	platform_settings	-	none:-	a7c79d81fa	\App\Models\Platform\PlatformSetting::trialDays()
trusted	constraint from context	tenant	app/Services/SubscriptionPaymentService.php:1099	unscoped	WRITE	shop_subscriptions	shop_id	insert:context	16389865a6	\App\Models\Platform\ShopSubscription::create([ 'shop_id' => $shopId, 'user_id' => $userId, 'plan_id' => $plan->id, 'status' => 'trial', 'starts_at' => $startsAt, 'ends_at' => $endsAt, // No bonus grace on a trial: at trial end the shop lands on // `expired` (the entitlement axis), never on `read_only`. 'grace_ends_at' => $endsAt, 'billing_cycle' => null, 'price_paid' => 0, 'razorpay_payment_id' => null, 'razorpay_order_id' => null, 'updated_by_admin_id' => null, 'actor_type' => 'self_service', ])
ok-platform	platform billing: the authenticated actor's own shop or the subscription being billed; payment ids signature-verified (reinspected: conservative trust rules)	tenant	app/Services/SubscriptionPaymentService.php:1117	unscoped	WRITE	subscription_events	shop_id	insert:record?	ec1a963e58	\App\Models\Platform\SubscriptionEvent::create(['shop_subscription_id' => $subscription->id, 'shop_id' => $subscription->shop_id, 'admin_id' => null, 'event_type' => 'subscription.trial_started', 'before' => null, 'after' => $subscription->toArray(), 'reason' => 'Free ' . $trialDays . '-day trial of ' . ($plan->grantsEdition() ?? 'product')])
trusted	constraint from context	tenant	app/Services/SubscriptionPaymentService.php:1165	unscoped	read	shop_subscriptions	shop_id	key:context	0a33102e84	\App\Models\Platform\ShopSubscription::query()->where('user_id', $userId)->where('plan_id', $plan->id)->whereNull('razorpay_payment_id')->where('price_paid', 0)->latest('id')->first()
UNREAD		tenant	app/Services/SubscriptionPaymentService.php:1198	unscoped	read	shops	self:id	key:via>unowned	2a29b983c9	\App\Models\Shop::find($subscription->shop_id)
ok-platform	platform-admin setting applied to every trial by design (reinspected: conservative trust rules)	tenant	app/Services/SubscriptionTrialService.php:46	unscoped	read	shop_subscriptions	shop_id	orkey:record?	cc5ffd396c	\App\Models\Platform\ShopSubscription::query()->where('status', 'trial')->orderBy('id')->chunkById(200, function ($subscriptions) use ($days, $today, $adminId, &$updated, &$clamped, &$unchanged, &$skippedUpgraded) { foreach ($subscriptions as $sub) { // Skip trials whose shop already bought a paid term (early // upgrade): the paid row's starts_at is pinned to THIS // trial's end date, so moving the trial end would desync // the seam. An upgraded shop's trial length is frozen. $alreadyUpgraded = \App\Models\Platform\ShopSubscription::where('shop_id', $sub->shop_id)->where('id', '>', $sub->id)->whereIn('status', ['active', 'grace', 'read_only'])->exists(); if ($alreadyUpgraded) { $skippedUpgraded++; continue; } $startsAt = $sub->starts_at ? \Carbon\CarbonImmutable::parse($sub->starts_at)->startOfDay() : \Carbon\CarbonImmutable::parse($sub->created_at)->startOfDay(); $computed = $startsAt->addDays($days); $wasClamped = $computed->lessThan($today); $newEndsAt = $wasClamped ? $today : $computed; $oldEndsAt = $sub->ends_at ? \Carbon\CarbonImmutable::parse($sub->ends_at)->startOfDay() : null; // Idempotent: skip if nothing actually changes. if ($oldEndsAt !== null && $oldEndsAt->equalTo($newEndsAt)) { $unchanged++; continue; } $before = ['ends_at' => optional($sub->ends_at)->toDateString(), 'grace_ends_at' => optional($sub->grace_ends_at)->toDateString()]; $sub->ends_at = $newEndsAt->toDateString(); $sub->grace_ends_at = $newEndsAt->toDateString(); // trials have no grace $sub->save(); \App\Models\Platform\SubscriptionEvent::create(['shop_subscription_id' => $sub->id, 'shop_id' => $sub->shop_id, 'admin_id' => $adminId, 'event_type' => 'subscription.trial_length_changed', 'before' => $before, 'after' => ['ends_at' => $newEndsAt->toDateString(), 'grace_ends_at' => $newEndsAt->toDateString(), 'trial_days' => $days, 'clamped_to_today' => $wasClamped], 'reason' => "Trial length set to {$days} days by admin" . ($wasClamped ? ' (clamped to today — computed end was in the past)' : '')]); $updated++; if ($wasClamped) { $clamped++; } } })
ok-platform	platform-admin setting applied to every trial by design (reinspected: conservative trust rules)	tenant	app/Services/SubscriptionTrialService.php:55	unscoped	read	shop_subscriptions	shop_id	orkey:record?	231d3ace73	\App\Models\Platform\ShopSubscription::where('shop_id', $sub->shop_id)->where('id', '>', $sub->id)->whereIn('status', ['active', 'grace', 'read_only'])->exists()
ok-platform	platform-admin setting applied to every trial by design (reinspected: conservative trust rules)	tenant	app/Services/SubscriptionTrialService.php:89	unscoped	WRITE	subscription_events	shop_id	insert:record?	c3216dc19d	\App\Models\Platform\SubscriptionEvent::create(['shop_subscription_id' => $sub->id, 'shop_id' => $sub->shop_id, 'admin_id' => $adminId, 'event_type' => 'subscription.trial_length_changed', 'before' => $before, 'after' => ['ends_at' => $newEndsAt->toDateString(), 'grace_ends_at' => $newEndsAt->toDateString(), 'trial_days' => $days, 'clamped_to_today' => $wasClamped], 'reason' => "Trial length set to {$days} days by admin" . ($wasClamped ? ' (clamped to today — computed end was in the past)' : '')])
earlier	read in the 11e91c3 round (handoff §7e); file unchanged since	tenant	app/Services/SubscriptionWebhookService.php:66	unscoped	read	shop_subscriptions	shop_id	key:via>other	4c85e3dfa8	\App\Models\Platform\ShopSubscription::where('razorpay_payment_id', $paymentId)->first()
earlier	read in the 11e91c3 round (handoff §7e); file unchanged since	tenant	app/Services/SubscriptionWebhookService.php:177	unscoped	read	subscription_events	shop_id	none:-	15bfbfeee1	\App\Models\Platform\SubscriptionEvent::where('event_type', 'payment.failed')->where('after->event_id', $eventId)->exists()
ok-platform	records an unmatched webhook event with no shop (shop_id null); platform billing	tenant	app/Services/SubscriptionWebhookService.php:183	unscoped	WRITE	subscription_events	shop_id	insert:other	4f760336d3	\App\Models\Platform\SubscriptionEvent::create(['shop_subscription_id' => null, 'shop_id' => null, 'admin_id' => null, 'event_type' => 'payment.failed', 'before' => null, 'after' => ['event_id' => $eventId, 'order_id' => $orderId, 'error' => $errorDesc], 'reason' => 'Razorpay webhook: payment failed — ' . $errorDesc])
global	no tenant table: - — names no table	tenant	app/Services/SubscriptionWebhookService.php:289	raw	read	-	-	none:-	0dd741da66	\Illuminate\Support\Facades\DB::statement("SELECT pg_advisory_xact_lock(hashtextextended(?, 0))", [$eventId])
earlier	read in the 11e91c3 round (handoff §7e); file unchanged since	tenant	app/Services/SubscriptionWebhookService.php:294	unscoped	read	subscription_events	shop_id	none:-	6bfbc8feee	\App\Models\Platform\SubscriptionEvent::where('after->event_id', $eventId)->exists()
earlier	read in the 11e91c3 round (handoff §7e); file unchanged since	tenant	app/Services/SubscriptionWebhookService.php:305	unscoped	read	shop_subscriptions	shop_id	key:via>other	ea964fbd31	\App\Models\Platform\ShopSubscription::where('razorpay_payment_id', $paymentId)->lockForUpdate()->first()
ok-platform	signature-verified webhook: the subscription the payment belongs to (reinspected: conservative trust rules)	tenant	app/Services/SubscriptionWebhookService.php:325	unscoped	read	subscription_events	shop_id	key:record?	dbc83c4a70	\App\Models\Platform\SubscriptionEvent::where('shop_subscription_id', $subscription->id)->whereIn('event_type', ['subscription.refunded', 'subscription.partial_refund'])->where('after->refund_id', $refundId)->exists()
ok-platform	signature-verified webhook: the subscription the payment belongs to (reinspected: conservative trust rules)	tenant	app/Services/SubscriptionWebhookService.php:360	unscoped	read	subscription_events	shop_id	key:record?	b7a06a1ad4	\App\Models\Platform\SubscriptionEvent::where('shop_subscription_id', $subscription->id)->whereIn('event_type', ['subscription.refunded', 'subscription.partial_refund'])->sum(\Illuminate\Support\Facades\DB::raw($this->refundAmountPaiseSumExpr()))
ok-platform	signature-verified webhook: the subscription the payment belongs to (reinspected: conservative trust rules)	tenant	app/Services/SubscriptionWebhookService.php:405	unscoped	WRITE	subscription_events	shop_id	insert:record?	0c063c2dbe	\App\Models\Platform\SubscriptionEvent::create(['shop_subscription_id' => $subscription->id, 'shop_id' => $subscription->shop_id, 'admin_id' => null, 'event_type' => $isFullRefund ? 'subscription.refunded' : 'subscription.partial_refund', 'before' => $before, 'after' => $after, 'reason' => 'Razorpay ' . $classification . ' refund: ' . $refundId . ' (' . $currency . ' ' . number_format($refundedRupees, 2) . ' of ' . $currency . ' ' . number_format($pricePaid, 2) . '; cumulative ' . $currency . ' ' . number_format($newCumulativePaise / 100, 2) . ')' . ($isFullRefund ? '' : ' — subscription remains active')])
earlier	read in the 11e91c3 round (handoff §7e); file unchanged since	tenant	app/Services/SubscriptionWebhookService.php:522	unscoped	read	subscription_events	shop_id	none:-	e7329bd743	\App\Models\Platform\SubscriptionEvent::where('event_type', 'refund.invalid')
ok-platform	records an unmatched webhook event with no shop (shop_id null); platform billing	tenant	app/Services/SubscriptionWebhookService.php:544	unscoped	WRITE	subscription_events	shop_id	insert:other	449c907921	\App\Models\Platform\SubscriptionEvent::create(['shop_subscription_id' => null, 'shop_id' => null, 'admin_id' => null, 'event_type' => 'refund.invalid', 'before' => null, 'after' => ['event_id' => $eventId, 'payment_id' => $paymentId, 'refund_id' => $refundId, 'refund_amount_paise' => $amountPaise, 'currency' => $currency, 'attempt_count' => 1, 'first_failed_at' => $now, 'last_failed_at' => $now, 'transient' => false, 'resolved_at' => null, 'validation_reason' => $reason], 'reason' => $reasonText])
ok-platform	called only by Admin/TenantActivityController; per-shop counts across shops by design	tenant	app/Services/TenantActivityMonitorService.php:24	removed	read	invoices	shop_id	mention:-	21b4c2fe77	\App\Models\Invoice::withoutTenant()->selectRaw('shop_id, count(*) as count')->whereDate('created_at', $today)->groupBy('shop_id')->pluck('count', 'shop_id')
ok-platform	called only by Admin/TenantActivityController; per-shop counts across shops by design	tenant	app/Services/TenantActivityMonitorService.php:30	removed	read	invoice_payments	shop_id	mention:-	cc81bf9740	\App\Models\InvoicePayment::withoutTenant()->selectRaw('shop_id, count(*) as count')->whereDate('created_at', $today)->groupBy('shop_id')->pluck('count', 'shop_id')
ok-platform	called only by Admin/TenantActivityController; per-shop counts across shops by design	tenant	app/Services/TenantActivityMonitorService.php:36	removed	read	items	shop_id	mention:-	1d57467267	\App\Models\Item::withoutTenant()->selectRaw('shop_id, count(*) as count')->whereDate('created_at', $today)->groupBy('shop_id')->pluck('count', 'shop_id')
ok-platform	called only by Admin/TenantActivityController; per-shop counts across shops by design	tenant	app/Services/TenantActivityMonitorService.php:42	removed	read	imports	shop_id	mention:-	22ca15489d	\App\Models\Import::withoutTenant()->selectRaw('shop_id, count(*) as count')->where('status', \App\Models\Import::STATUS_COMPLETED)->whereDate('finished_at', $today)->groupBy('shop_id')->pluck('count', 'shop_id')
ok-platform	called only by Admin/TenantActivityController; per-shop counts across shops by design	tenant	app/Services/TenantActivityMonitorService.php:49	removed	read	metal_lots	shop_id	mention:-	b1db5606e6	\App\Models\MetalLot::withoutTenant()->selectRaw('shop_id, count(*) as count')->whereDate('created_at', $today)->groupBy('shop_id')->pluck('count', 'shop_id')
ok-platform	called only by Admin/TenantActivityController; per-shop counts across shops by design	tenant	app/Services/TenantActivityMonitorService.php:55	unscoped	read	users	shop_id	mention:-	affdcba35c	\App\Models\User::query()->selectRaw('shop_id, count(*) as count')->whereRaw('is_active IS TRUE')->groupBy('shop_id')->pluck('count', 'shop_id')
